-6 0.376124
-5.982 0.388053
-5.964 0.366879
-5.946 0.415103
-5.928 0.428941
-5.91 0.384845
-5.892 0.412
-5.874 0.385543
-5.856 0.357571
-5.838 0.359525
-5.82 0.388474
-5.802 0.382267
-5.784 0.382095
-5.766 0.388858
-5.748 0.359645
-5.73 0.359164
-5.712 0.373869
-5.694 0.408516
-5.676 0.383872
-5.658 0.361157
-5.64 0.354136
-5.622 0.387042
-5.604 0.39982
-5.586 0.408152
-5.568 0.370866
-5.55 0.382664
-5.532 0.349851
-5.514 0.385565
-5.496 0.406681
-5.478 0.417497
-5.46 0.416062
-5.442 0.379621
-5.424 0.39476
-5.406 0.412104
-5.388 0.422195
-5.37 0.344251
-5.352 0.405674
-5.334 0.403416
-5.316 0.426994
-5.298 0.369801
-5.28 0.396392
-5.262 0.360137
-5.244 0.404297
-5.226 0.41356
-5.208 0.391869
-5.19 0.390412
-5.172 0.417162
-5.154 0.367117
-5.136 0.372459
-5.118 0.369718
-5.1 0.386675
-5.082 0.390609
-5.064 0.397654
-5.046 0.41303
-5.028 0.344555
-5.01 0.374239
-4.992 0.36436
-4.974 0.369935
-4.956 0.390481
-4.938 0.418504
-4.92 0.385577
-4.902 0.434302
-4.884 0.40486
-4.866 0.381272
-4.848 0.3978
-4.83 0.389071
-4.812 0.392441
-4.794 0.442425
-4.776 0.343445
-4.758 0.379623
-4.74 0.416788
-4.722 0.360247
-4.704 0.406497
-4.686 0.382848
-4.668 0.433109
-4.65 0.365957
-4.632 0.386029
-4.614 0.393511
-4.596 0.404436
-4.578 0.368768
-4.56 0.355135
-4.542 0.364305
-4.524 0.400958
-4.506 0.361184
-4.488 0.367037
-4.47 0.350573
-4.452 0.383696
-4.434 0.400661
-4.416 0.398262
-4.398 0.406964
-4.38 0.437591
-4.362 0.403855
-4.344 0.400204
-4.326 0.373199
-4.308 0.385918
-4.29 0.393144
-4.272 0.391811
-4.254 0.411501
-4.236 0.397276
-4.218 0.358625
-4.2 0.375293
-4.182 0.397682
-4.164 0.380718
-4.146 0.369592
-4.128 0.417363
-4.11 0.388356
-4.092 0.372556
-4.074 0.391778
-4.056 0.377353
-4.038 0.418347
-4.02 0.37872
-4.002 0.420951
-3.984 0.361261
-3.966 0.382617
-3.948 0.379251
-3.93 0.39769
-3.912 0.404699
-3.894 0.346234
-3.876 0.407333
-3.858 0.434617
-3.84 0.372559
-3.822 0.356016
-3.804 0.388023
-3.786 0.376391
-3.768 0.361373
-3.75 0.375157
-3.732 0.405282
-3.714 0.325866
-3.696 0.374647
-3.678 0.393738
-3.66 0.403498
-3.642 0.369306
-3.624 0.381589
-3.606 0.386263
-3.588 0.369784
-3.57 0.420976
-3.552 0.407282
-3.534 0.374389
-3.516 0.360179
-3.498 0.431851
-3.48 0.398164
-3.462 0.419443
-3.444 0.396706
-3.426 0.388002
-3.408 0.40071
-3.39 0.397053
-3.372 0.365864
-3.354 0.398657
-3.336 0.404631
-3.318 0.400755
-3.3 0.397083
-3.282 0.379229
-3.264 0.359504
-3.246 0.370687
-3.228 0.391072
-3.21 0.423653
-3.192 0.407044
-3.174 0.36555
-3.156 0.358156
-3.138 0.410459
-3.12 0.38345
-3.102 0.379276
-3.084 0.385304
-3.066 0.411243
-3.048 0.322086
-3.03 0.365247
-3.012 0.412151
-2.994 0.370148
-2.976 0.366046
-2.958 0.375291
-2.94 0.356088
