-6 0.645898
-5.982 0.645233
-5.964 0.645008
-5.946 0.645531
-5.928 0.645552
-5.91 0.646287
-5.892 0.645969
-5.874 0.644922
-5.856 0.644393
-5.838 0.646735
-5.82 0.646057
-5.802 0.644586
-5.784 0.645762
-5.766 0.646608
-5.748 0.645218
-5.73 0.646
-5.712 0.646267
-5.694 0.645075
-5.676 0.645876
-5.658 0.645388
-5.64 0.644495
-5.622 0.645655
-5.604 0.645939
-5.586 0.645973
-5.568 0.644994
-5.55 0.646312
-5.532 0.646433
-5.514 0.644315
-5.496 0.644849
-5.478 0.646726
-5.46 0.646331
-5.442 0.647258
-5.424 0.64615
-5.406 0.645423
-5.388 0.644956
-5.37 0.645231
-5.352 0.645772
-5.334 0.645903
-5.316 0.646061
-5.298 0.644955
-5.28 0.645329
-5.262 0.645692
-5.244 0.646234
-5.226 0.645652
-5.208 0.645203
-5.19 0.644786
-5.172 0.644174
-5.154 0.644912
-5.136 0.64586
-5.118 0.645163
-5.1 0.644529
-5.082 0.645221
-5.064 0.643897
-5.046 0.644846
-5.028 0.645958
-5.01 0.644144
-4.992 0.643507
-4.974 0.645154
-4.956 0.644584
-4.938 0.6442
-4.92 0.645053
-4.902 0.644452
-4.884 0.644723
-4.866 0.64481
-4.848 0.644721
-4.83 0.643677
-4.812 0.64457
-4.794 0.644368
-4.776 0.64417
-4.758 0.644249
-4.74 0.643725
-4.722 0.643119
-4.704 0.644257
-4.686 0.643854
-4.668 0.642769
-4.65 0.643638
-4.632 0.644908
-4.614 0.642847
-4.596 0.642767
-4.578 0.642381
-4.56 0.642833
-4.542 0.645333
-4.524 0.643883
-4.506 0.643264
-4.488 0.643428
-4.47 0.643474
-4.452 0.643106
-4.434 0.642435
-4.416 0.643426
-4.398 0.640425
-4.38 0.641996
-4.362 0.642662
-4.344 0.641148
-4.326 0.642003
-4.308 0.641597
-4.29 0.640624
-4.272 0.640634
-4.254 0.641234
-4.236 0.641132
-4.218 0.640534
-4.2 0.640288
-4.182 0.639037
-4.164 0.63873
-4.146 0.639978
-4.128 0.639768
-4.11 0.63878
-4.092 0.638936
-4.074 0.638604
-4.056 0.637192
-4.038 0.637758
-4.02 0.636135
-4.002 0.638323
-3.984 0.637453
-3.966 0.636735
-3.948 0.634595
-3.93 0.63614
-3.912 0.636649
-3.894 0.633869
-3.876 0.634748
-3.858 0.634019
-3.84 0.63267
-3.822 0.633296
-3.804 0.632283
-3.786 0.632743
-3.768 0.63126
-3.75 0.630334
-3.732 0.630755
-3.714 0.629773
-3.696 0.627952
-3.678 0.627492
-3.66 0.627696
-3.642 0.628501
-3.624 0.62607
-3.606 0.62564
-3.588 0.625542
-3.57 0.624419
-3.552 0.623603
-3.534 0.621995
-3.516 0.621722
-3.498 0.619325
-3.48 0.618582
-3.462 0.618029
-3.444 0.615918
-3.426 0.615106
-3.408 0.614375
-3.39 0.611733
-3.372 0.61231
-3.354 0.61153
-3.336 0.608675
-3.318 0.607022
-3.3 0.606926
-3.282 0.605118
-3.264 0.602013
-3.246 0.599413
-3.228 0.599019
-3.21 0.597527
-3.192 0.596683
-3.174 0.595297
-3.156 0.593132
-3.138 0.591184
-3.12 0.586279
-3.102 0.587496
-3.084 0.583125
-3.066 0.582892
-3.048 0.579414
-3.03 0.574666
-3.012 0.571163
-2.994 0.573935
-2.976 0.573883
-2.958 0.565196
-2.94 0.563254
-2.922 0.55872
-2.904 0.560863
-2.886 0.556167
-2.868 0.549674
-2.85 0.546904
-2.832 0.54703
-2.814 0.543227
-2.796 0.543546
-2.778 0.532161
-2.76 0.526765
-2.742 0.526981
-2.724 0.529473
-2.706 0.520219
-2.688 0.52517
-2.67 0.516397
-2.652 0.510848
-2.634 0.507883
-2.616 0.501373
-2.598 0.502866
-2.58 0.501788
-2.562 0.493713
-2.544 0.484971
-2.526 0.493899
-2.508 0.482128
-2.49 0.47937
-2.472 0.47541
-2.454 0.473046
-2.436 0.466572
-2.418 0.466345
-2.4 0.463416
-2.382 0.457669
-2.364 0.458797
-2.346 0.445853
-2.328 0.451454
-2.31 0.442103
-2.292 0.443854
-2.274 0.447535
-2.256 0.434983
-2.238 0.4316
-2.22 0.429963
-2.202 0.430034
-2.184 0.437331
-2.166 0.424832
-2.148 0.433217
-2.13 0.423067
-2.112 0.425499
-2.094 0.414493
-2.076 0.432954
-2.058 0.423716
-2.04 0.419313
-2.022 0.436229
-2.004 0.420144
-1.986 0.414629
-1.968 0.414752
-1.95 0.414342
-1.932 0.422919
-1.914 0.417404
-1.896 0.43332
-1.878 0.431889
-1.86 0.421704
-1.842 0.414714
-1.824 0.414154
-1.806 0.421106
-1.788 0.420395
-1.77 0.421896
-1.752 0.416055
-1.734 0.410637
-1.716 0.415135
-1.698 0.411466
-1.68 0.406781
-1.662 0.405829
-1.644 0.415562
-1.626 0.426768
-1.608 0.423873
-1.59 0.415189
-1.572 0.418085
-1.554 0.430711
-1.536 0.426351
-1.518 0.395149
-1.5 0.422033
-1.482 0.425757
-1.464 0.416364
-1.446 0.4226
-1.428 0.430856
-1.41 0.425397
-1.392 0.417555
-1.374 0.416925
-1.356 0.422862
-1.338 0.413655
-1.32 0.414707
